# INSTRUMENT_ID: 1
# OBS_GROUP_ID: 55
# UNIT_ID: None
# RA: 146.514770833333
# DEC: 33.5282388888889
# OBS_DATE: 2019-12-23 00:00:00+00:00
# REDSHIFT: None
# REDSHIFT_ERR: None
# REDSHIFT_QUALITY: None
# SPEC_PLOT_FILE: None
# SPEC_DATA_FILE: None
# SPECTRUM_NOTES: None
# REFERENCE: None
# TRANSIENT_ID: 27153
# FOLLOWUP_ID: None
# SPEC_PHASE: None
# RLAP: None
# SNID_PLOT_FILE: None

wavelength,flux,fluxerr
4583.790,1.45801e-16,-9.90000e+01
4586.320,1.86624e-16,-9.90000e+01
4588.850,1.44563e-16,-9.90000e+01
4591.380,1.38434e-16,-9.90000e+01
4593.910,1.57321e-16,-9.90000e+01
4596.440,1.25620e-16,-9.90000e+01
4598.970,1.56050e-16,-9.90000e+01
4601.500,1.61005e-16,-9.90000e+01
4604.030,1.98369e-16,-9.90000e+01
4606.560,1.75393e-16,-9.90000e+01
4609.090,2.20304e-16,-9.90000e+01
4611.620,2.14257e-16,-9.90000e+01
4614.150,1.63073e-16,-9.90000e+01
4616.680,2.17741e-16,-9.90000e+01
4619.210,1.76473e-16,-9.90000e+01
4621.740,1.35483e-16,-9.90000e+01
4624.270,1.71325e-16,-9.90000e+01
4626.800,1.45068e-16,-9.90000e+01
4629.330,1.45186e-16,-9.90000e+01
4631.860,1.65940e-16,-9.90000e+01
4634.390,1.56045e-16,-9.90000e+01
4636.920,1.35624e-16,-9.90000e+01
4639.450,2.01596e-16,-9.90000e+01
4641.980,1.77470e-16,-9.90000e+01
4644.510,1.47623e-16,-9.90000e+01
4647.040,1.34559e-16,-9.90000e+01
4649.570,9.63284e-17,-9.90000e+01
4652.100,1.47454e-16,-9.90000e+01
4654.630,1.67075e-16,-9.90000e+01
4657.160,1.71064e-16,-9.90000e+01
4659.690,1.42528e-16,-9.90000e+01
4662.220,1.33401e-16,-9.90000e+01
4664.750,1.70708e-16,-9.90000e+01
4667.280,1.57778e-16,-9.90000e+01
4669.810,1.08085e-16,-9.90000e+01
4672.340,1.27757e-16,-9.90000e+01
4674.870,2.07375e-16,-9.90000e+01
4677.400,1.61663e-16,-9.90000e+01
4679.930,1.52996e-16,-9.90000e+01
4682.460,1.53962e-16,-9.90000e+01
4684.990,1.00180e-16,-9.90000e+01
4687.520,1.58183e-16,-9.90000e+01
4690.050,1.11467e-16,-9.90000e+01
4692.580,1.38522e-16,-9.90000e+01
4695.110,1.47594e-16,-9.90000e+01
4697.640,1.16122e-16,-9.90000e+01
4700.170,1.32620e-16,-9.90000e+01
4702.700,1.46603e-16,-9.90000e+01
4705.230,1.34172e-16,-9.90000e+01
4707.750,1.75657e-16,-9.90000e+01
4710.280,1.42023e-16,-9.90000e+01
4712.810,1.40902e-16,-9.90000e+01
4715.340,1.33646e-16,-9.90000e+01
4717.870,1.32838e-16,-9.90000e+01
4720.400,1.03233e-16,-9.90000e+01
