# INSTRUMENT_ID: 1
# OBS_GROUP_ID: 55
# UNIT_ID: None
# RA: 214.579695833333
# DEC: 38.9295222222222
# OBS_DATE: 2020-05-23 07:46:25+00:00
# REDSHIFT: None
# REDSHIFT_ERR: None
# REDSHIFT_QUALITY: None
# SPEC_PLOT_FILE: None
# SPEC_DATA_FILE: None
# SPECTRUM_NOTES: None
# REFERENCE: None
# TRANSIENT_ID: 36346
# FOLLOWUP_ID: None
# SPEC_PHASE: None
# RLAP: None
# SNID_PLOT_FILE: None

wavelength,flux,fluxerr
4503.534,4.28268e-01,-9.90000e+01
4506.065,4.18859e-01,-9.90000e+01
4508.595,4.54233e-01,-9.90000e+01
4511.125,4.28161e-01,-9.90000e+01
4513.655,3.90717e-01,-9.90000e+01
4516.185,4.02749e-01,-9.90000e+01
4518.716,4.25099e-01,-9.90000e+01
4521.246,4.03044e-01,-9.90000e+01
4523.776,3.57906e-01,-9.90000e+01
4526.306,3.89161e-01,-9.90000e+01
4528.837,4.20045e-01,-9.90000e+01
4531.367,4.50281e-01,-9.90000e+01
4533.897,3.47150e-01,-9.90000e+01
4536.427,3.32243e-01,-9.90000e+01
4538.957,3.71214e-01,-9.90000e+01
4541.488,3.96782e-01,-9.90000e+01
4544.018,3.83395e-01,-9.90000e+01
4546.548,3.83341e-01,-9.90000e+01
4549.078,3.91104e-01,-9.90000e+01
4551.609,4.21190e-01,-9.90000e+01
4554.139,3.92119e-01,-9.90000e+01
4556.669,3.90414e-01,-9.90000e+01
4559.199,4.12745e-01,-9.90000e+01
4561.729,3.96897e-01,-9.90000e+01
4564.260,4.52353e-01,-9.90000e+01
4566.790,4.40113e-01,-9.90000e+01
4569.320,4.36068e-01,-9.90000e+01
4571.850,4.39520e-01,-9.90000e+01
4574.381,4.01183e-01,-9.90000e+01
4576.911,4.03333e-01,-9.90000e+01
4579.441,4.25645e-01,-9.90000e+01
4581.971,3.79272e-01,-9.90000e+01
4584.501,4.04527e-01,-9.90000e+01
4587.032,4.29012e-01,-9.90000e+01
4589.562,4.10321e-01,-9.90000e+01
4592.092,4.13343e-01,-9.90000e+01
4594.622,4.31843e-01,-9.90000e+01
4597.153,3.95509e-01,-9.90000e+01
4599.683,4.39105e-01,-9.90000e+01
4602.213,3.91987e-01,-9.90000e+01
4604.743,4.02519e-01,-9.90000e+01
4607.273,4.14290e-01,-9.90000e+01
4609.804,3.91071e-01,-9.90000e+01
4612.334,4.46568e-01,-9.90000e+01
4614.864,4.05144e-01,-9.90000e+01
4617.394,4.13205e-01,-9.90000e+01
4619.925,3.96967e-01,-9.90000e+01
4622.455,4.07684e-01,-9.90000e+01
4624.985,4.07487e-01,-9.90000e+01
4627.515,4.13365e-01,-9.90000e+01
4630.045,3.95918e-01,-9.90000e+01
4632.576,4.07953e-01,-9.90000e+01
4635.106,3.76317e-01,-9.90000e+01
4637.636,3.93035e-01,-9.90000e+01
4640.166,3.73719e-01,-9.90000e+01
4642.697,3.95138e-01,-9.90000e+01
4645.227,3.70894e-01,-9.90000e+01
4647.757,3.78966e-01,-9.90000e+01
4650.287,3.78001e-01,-9.90000e+01
4652.817,3.71274e-01,-9.90000e+01
4655.348,3.50941e-01,-9.90000e+01
4657.878,3.75810e-01,-9.90000e+01
4660.408,3.61620e-01,-9.90000e+01
4662.938,3.93160e-01,-9.90000e+01
4665.469,3.75275e-01,-9.90000e+01
4667.999,3.66105e-01,-9.90000e+01
4670.529,4.03074e-01,-9.90000e+01
4673.059,3.73239e-01,-9.90000e+01
4675.589,3.80289e-01,-9.90000e+01
4678.120,3.84576e-01,-9.90000e+01
4680.650,3.98435e-01,-9.90000e+01
4683.180,3.95082e-01,-9.90000e+01
4685.710,4.00351e-01,-9.90000e+01
4688.241,3.90981e-01,-9.90000e+01
4690.771,3.80229e-01,-9.90000e+01
4693.301,3.75152e-01,-9.90000e+01
4695.831,4.05195e-01,-9.90000e+01
4698.361,4.20312e-01,-9.90000e+01
4700.892,3.65729e-01,-9.90000e+01
4703.422,3.70690e-01,-9.90000e+01
4705.952,3.89396e-01,-9.90000e+01
4708.482,3.84337e-01,-9.90000e+01
4711.013,3.72125e-01,-9.90000e+01
4713.543,3.56309e-01,-9.90000e+01
4716.073,3.73169e-01,-9.90000e+01
4718.603,4.00724e-01,-9.90000e+01
4721.133,4.00217e-01,-9.90000e+01
4723.664,3.63672e-01,-9.90000e+01
4726.194,3.72114e-01,-9.90000e+01
4728.724,3.56114e-01,-9.90000e+01
4731.254,3.54449e-01,-9.90000e+01
4733.785,3.86441e-01,-9.90000e+01
4736.315,3.62196e-01,-9.90000e+01
4738.845,3.93278e-01,-9.90000e+01
4741.375,3.88886e-01,-9.90000e+01
4743.905,3.86445e-01,-9.90000e+01
4746.436,3.85150e-01,-9.90000e+01
4748.966,3.97689e-01,-9.90000e+01
